video_id,cosine_distance
1255,0.038831219
1262,0.038831219
1267,0.038831219
1290,0.038831219
1325,0.038831219
1329,0.038831219
1334,0.038831219
1343,0.038831219
1345,0.038831219
1352,0.038831219
1379,0.038831219
1390,0.038831219
1397,0.038831219
1401,0.038831219
1413,0.038831219
1419,0.038831219
1420,0.038831219
1427,0.038831219
1444,0.038831219
1478,0.038831219
1492,0.038831219
1530,0.038831219
1559,0.038831219
1577,0.038831219
1588,0.038831219
1598,0.038831219
1600,0.038831219
1612,0.038831219
1624,0.038831219
1642,0.038831219
1659,0.038831219
1664,0.038831219
1669,0.038831219
1674,0.038831219
1700,0.038831219
1709,0.038831219
1720,0.038831219
1785,0.038831219
1798,0.038831219
1821,0.038831219
1826,0.038831219
1882,0.038831219
1897,0.038831219
1931,0.038831219
1944,0.038831219
1952,0.038831219
1953,0.038831219
1967,0.038831219
1971,0.038831219
1978,0.038831219
2011,0.038831219
2022,0.038831219
2040,0.038831219
2042,0.038831219
2043,0.038831219
2047,0.038831219
2050,0.038831219
2083,0.038831219
2087,0.038831219
2096,0.038831219
2104,0.038831219
2113,0.038831219
2132,0.038831219
2136,0.038831219
2154,0.038831219
2164,0.038831219
6,0.038446751
39,0.038446751
85,0.038446751
167,0.038446751
178,0.038446751
187,0.038446751
195,0.038446751
207,0.038446751
213,0.038446751
246,0.038446751
308,0.038446751
377,0.038446751
422,0.038446751
455,0.038446751
492,0.038446751
548,0.038446751
575,0.038446751
640,0.038446751
659,0.038446751
672,0.038446751
706,0.038446751
770,0.038446751
853,0.038446751
878,0.038446751
889,0.038446751
928,0.038446751
964,0.038446751
982,0.038446751
1015,0.038446751
1020,0.038446751
1033,0.038446751
1047,0.038446751
1086,0.038446751
1090,0.038446751
1106,0.038446751
1144,0.038446751
1199,0.038446751
1236,0.038446751
1294,0.038446751
1303,0.038446751
1308,0.038446751
1341,0.038446751
1348,0.038446751
1359,0.038446751
1363,0.038446751
1431,0.038446751
1441,0.038446751
1456,0.038446751
1498,0.038446751
1503,0.038446751
1511,0.038446751
1519,0.038446751
1558,0.038446751
1570,0.038446751
1572,0.038446751
1603,0.038446751
1605,0.038446751
1608,0.038446751
1623,0.038446751
1633,0.038446751
1695,0.038446751
1754,0.038446751
1770,0.038446751
1787,0.038446751
1804,0.038446751
1815,0.038446751
1865,0.038446751
1870,0.038446751
1923,0.038446751
1929,0.038446751
1948,0.038446751
2028,0.038446751
2041,0.038446751
2052,0.038446751
2056,0.038446751
2072,0.038446751
2085,0.038446751
2121,0.038446751
34,0.034986544
36,0.034986544
43,0.034986544
46,0.034986544
47,0.034986544
48,0.034986544
61,0.034986544
68,0.034986544
69,0.034986544
72,0.034986544
73,0.034986544
100,0.034986544
102,0.034986544
110,0.034986544
114,0.034986544
131,0.034986544
134,0.034986544
146,0.034986544
183,0.034986544
190,0.034986544
196,0.034986544
210,0.034986544
220,0.034986544
230,0.034986544
235,0.034986544
237,0.034986544
272,0.034986544
282,0.034986544
293,0.034986544
297,0.034986544
302,0.034986544
313,0.034986544
319,0.034986544
325,0.034986544
350,0.034986544
366,0.034986544
369,0.034986544
379,0.034986544
392,0.034986544
394,0.034986544
401,0.034986544
404,0.034986544
407,0.034986544
410,0.034986544
460,0.034986544
463,0.034986544
467,0.034986544
468,0.034986544
476,0.034986544
477,0.034986544
482,0.034986544
499,0.034986544
504,0.034986544
507,0.034986544
512,0.034986544
529,0.034986544
549,0.034986544
560,0.034986544
574,0.034986544
596,0.034986544
608,0.034986544
617,0.034986544
656,0.034986544
680,0.034986544
684,0.034986544
694,0.034986544
711,0.034986544
713,0.034986544
733,0.034986544
735,0.034986544
737,0.034986544
738,0.034986544
742,0.034986544
756,0.034986544
761,0.034986544
768,0.034986544
787,0.034986544
800,0.034986544
807,0.034986544
835,0.034986544
839,0.034986544
845,0.034986544
883,0.034986544
896,0.034986544
902,0.034986544
907,0.034986544
920,0.034986544
932,0.034986544
950,0.034986544
953,0.034986544
960,0.034986544
966,0.034986544
971,0.034986544
980,0.034986544
1004,0.034986544
1024,0.034986544
1031,0.034986544
1044,0.034986544
1056,0.034986544
1068,0.034986544
1082,0.034986544
1088,0.034986544
1098,0.034986544
1116,0.034986544
1131,0.034986544
1163,0.034986544
1186,0.034986544
1190,0.034986544
1192,0.034986544
1198,0.034986544
1218,0.034986544
1223,0.034986544
1239,0.034986544
1249,0.034986544
1261,0.034986544
1269,0.034986544
1275,0.034986544
1289,0.034986544
1295,0.034986544
1301,0.034986544
1313,0.034986544
1318,0.034986544
1323,0.034986544
1333,0.034986544
1340,0.034986544
1364,0.034986544
1375,0.034986544
1380,0.034986544
1388,0.034986544
1416,0.034986544
1423,0.034986544
1450,0.034986544
1452,0.034986544
1455,0.034986544
1461,0.034986544
1482,0.034986544
1488,0.034986544
1493,0.034986544
1499,0.034986544
1507,0.034986544
1508,0.034986544
1515,0.034986544
1580,0.034986544
1583,0.034986544
1586,0.034986544
1591,0.034986544
1599,0.034986544
1602,0.034986544
1609,0.034986544
1610,0.034986544
1628,0.034986544
1646,0.034986544
1673,0.034986544
1676,0.034986544
1679,0.034986544
1683,0.034986544
1697,0.034986544
1699,0.034986544
1712,0.034986544
1717,0.034986544
1742,0.034986544
1751,0.034986544
1758,0.034986544
1760,0.034986544
1766,0.034986544
1782,0.034986544
1784,0.034986544
1791,0.034986544
1814,0.034986544
1818,0.034986544
1835,0.034986544
1838,0.034986544
1844,0.034986544
1851,0.034986544
1852,0.034986544
1856,0.034986544
1860,0.034986544
1863,0.034986544
1879,0.034986544
1884,0.034986544
1886,0.034986544
1930,0.034986544
1935,0.034986544
1936,0.034986544
1949,0.034986544
1964,0.034986544
1965,0.034986544
1982,0.034986544
1991,0.034986544
1996,0.034986544
1997,0.034986544
2012,0.034986544
2025,0.034986544
2059,0.034986544
2061,0.034986544
2095,0.034986544
2105,0.034986544
2109,0.034986544
2122,0.034986544
2127,0.034986544
2128,0.034986544
2129,0.034986544
2135,0.034986544
2143,0.034986544
2146,0.034986544
2152,0.034986544
2159,0.034986544
2163,0.034986544
2166,0.034986544
2173,0.034986544
2178,0.034986544
,
8,0.031141869
9,0.031141869
33,0.031141869
55,0.031141869
84,0.031141869
104,0.031141869
180,0.031141869
226,0.031141869
260,0.031141869
261,0.031141869
284,0.031141869
286,0.031141869
292,0.031141869
301,0.031141869
315,0.031141869
322,0.031141869
344,0.031141869
373,0.031141869
413,0.031141869
428,0.031141869
429,0.031141869
459,0.031141869
554,0.031141869
572,0.031141869
573,0.031141869
618,0.031141869
622,0.031141869
627,0.031141869
702,0.031141869
760,0.031141869
806,0.031141869
842,0.031141869
871,0.031141869
873,0.031141869
890,0.031141869
900,0.031141869
919,0.031141869
930,0.031141869
938,0.031141869
1013,0.031141869
1025,0.031141869
1060,0.031141869
1085,0.031141869
1157,0.031141869
1207,0.031141869
1231,0.031141869
1263,0.031141869
1270,0.031141869
1372,0.031141869
1387,0.031141869
1410,0.031141869
1422,0.031141869
1437,0.031141869
1462,0.031141869
1469,0.031141869
1481,0.031141869
1525,0.031141869
1537,0.031141869
1568,0.031141869
1647,0.031141869
1677,0.031141869
1704,0.031141869
1705,0.031141869
1771,0.031141869
1773,0.031141869
1802,0.031141869
1836,0.031141869
1850,0.031141869
1855,0.031141869
1876,0.031141869
1887,0.031141869
1891,0.031141869
1899,0.031141869
1961,0.031141869
1968,0.031141869
1969,0.031141869
1980,0.031141869
1987,0.031141869
2021,0.031141869
2038,0.031141869
2039,0.031141869
2046,0.031141869
2091,0.031141869
2107,0.031141869
2108,0.031141869
2149,0.031141869
2168,0.031141869
14,0.031141869
15,0.031141869
17,0.031141869
202,0.031141869
249,0.031141869
454,0.031141869
481,0.031141869
537,0.031141869
563,0.031141869
584,0.031141869
705,0.031141869
712,0.031141869
752,0.031141869
844,0.031141869
903,0.031141869
944,0.031141869
945,0.031141869
1032,0.031141869
1062,0.031141869
1177,0.031141869
1232,0.031141869
1458,0.031141869
1477,0.031141869
1554,0.031141869
1566,0.031141869
1656,0.031141869
1687,0.031141869
1778,0.031141869
2117,0.031141869
,
31,0.000384468
44,0.000384468
45,0.000384468
49,0.000384468
52,0.000384468
58,0.000384468
78,0.000384468
80,0.000384468
98,0.000384468
101,0.000384468
117,0.000384468
127,0.000384468
158,0.000384468
164,0.000384468
168,0.000384468
169,0.000384468
170,0.000384468
174,0.000384468
182,0.000384468
186,0.000384468
193,0.000384468
201,0.000384468
204,0.000384468
205,0.000384468
225,0.000384468
228,0.000384468
242,0.000384468
247,0.000384468
248,0.000384468
270,0.000384468
271,0.000384468
273,0.000384468
274,0.000384468
276,0.000384468
287,0.000384468
289,0.000384468
290,0.000384468
291,0.000384468
294,0.000384468
299,0.000384468
305,0.000384468
327,0.000384468
334,0.000384468
339,0.000384468
349,0.000384468
367,0.000384468
370,0.000384468
374,0.000384468
380,0.000384468
393,0.000384468
406,0.000384468
414,0.000384468
435,0.000384468
440,0.000384468
450,0.000384468
500,0.000384468
510,0.000384468
514,0.000384468
531,0.000384468
546,0.000384468
551,0.000384468
553,0.000384468
558,0.000384468
567,0.000384468
569,0.000384468
577,0.000384468
585,0.000384468
588,0.000384468
589,0.000384468
592,0.000384468
595,0.000384468
625,0.000384468
630,0.000384468
641,0.000384468
643,0.000384468
662,0.000384468
666,0.000384468
667,0.000384468
679,0.000384468
696,0.000384468
697,0.000384468
755,0.000384468
769,0.000384468
773,0.000384468
780,0.000384468
781,0.000384468
785,0.000384468
786,0.000384468
791,0.000384468
792,0.000384468
812,0.000384468
815,0.000384468
816,0.000384468
820,0.000384468
846,0.000384468
847,0.000384468
855,0.000384468
857,0.000384468
859,0.000384468
862,0.000384468
864,0.000384468
880,0.000384468
901,0.000384468
909,0.000384468
912,0.000384468
918,0.000384468
940,0.000384468
955,0.000384468
962,0.000384468
970,0.000384468
973,0.000384468
975,0.000384468
984,0.000384468
1006,0.000384468
1007,0.000384468
1043,0.000384468
1053,0.000384468
1059,0.000384468
1066,0.000384468
1080,0.000384468
1097,0.000384468
1112,0.000384468
1117,0.000384468
1120,0.000384468
1136,0.000384468
1161,0.000384468
1167,0.000384468
1172,0.000384468
1174,0.000384468
1180,0.000384468
1200,0.000384468
1216,0.000384468
1226,0.000384468
1234,0.000384468
1237,0.000384468
1242,0.000384468
1252,0.000384468
1264,0.000384468
1274,0.000384468
1278,0.000384468
1282,0.000384468
1283,0.000384468
1285,0.000384468
1286,0.000384468
1288,0.000384468
1291,0.000384468
1296,0.000384468
1299,0.000384468
1302,0.000384468
1305,0.000384468
1311,0.000384468
1312,0.000384468
1316,0.000384468
1327,0.000384468
