,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18
433,25.50285332476755,-132.34906697847111,73.86931999140542,32.882684255177594,0.8153167592508852,135.74704383799812,282.75960512766477,245.15966212710543,244.63490087798326,-55.69534802233344,313.0601355692618,-52.36362319099643,-107.32422078023826,248.7651506383765,-198.8059242385886,65.78806794228495,161.77080917800217,-135.56120034863963
434,-7.937336574370253,-97.12184805430701,62.10673691282475,87.1415219863293,2.8273249387727715,116.9666718981249,185.49207911683266,182.52599040498757,172.09101903473393,-125.78545544035012,151.97794280017973,-21.118113442293186,-75.92920520661349,191.49359055453914,-132.0309995923629,66.08131659758443,356.4667666750043,-113.91044492413262
435,12.88090823201373,-78.75113977827513,58.63079419382603,109.61185017939307,-0.7880320332551582,110.77044875157306,169.9545982887499,158.8098509446482,164.44739758349698,-107.13055413122797,103.12126381733833,7.911050578967665,-86.80967191369463,209.67416027349188,-147.36907257953624,76.45106283389538,5.514934739144563,-132.35653766782792
436,-13.654158040400365,-130.48628354236882,71.18641483744966,185.70146660560502,1.09307738170774,110.02952630020107,202.06989249312798,204.34164524549544,193.20468931135645,-173.46201098087658,199.42606964979683,35.2003567784712,-90.78263974408965,206.01833527131146,-131.13872806681428,19.109743080473955,133.8716961208343,-96.44757653868814
437,-158.57937956579332,-165.52590939084678,125.24966539670919,59.01851108827139,10.220925686550041,189.14724839311774,332.8170857891406,342.8772194806504,293.63055143545967,-221.4732724425893,269.42316475045226,-14.451859446568276,-101.04185148874147,320.69009965563816,-224.76534038413456,85.29323235896668,243.0738380218213,-160.1042738215844
438,-8.840354479796867,-183.67672479647058,120.83649568352939,3.3747379398950876,-3.445579649899819,170.78613673452492,310.4347261918236,329.565578469907,371.21368665334927,-281.1139328886043,353.66783461306784,-97.90367441093,-158.53356053570226,360.8433045734419,-200.32662043700253,32.94118178426865,243.38774342137924,-156.44236547561158
439,-26.341405983508842,-151.23428004920763,113.1385764040855,64.05656948886325,15.562451463288674,164.232477258542,292.36767376111294,300.0164189450626,285.4118064790323,-242.12579230551393,294.718754349978,156.55919952434905,-121.05387247722528,284.14522042826263,-165.6603697345543,83.8110611105467,195.969063895852,-131.65414074290936
440,-6.9882792216912515,-205.48903046729916,128.09598086603015,13.62646899720581,-2.583709825482982,157.82936073841583,336.9603992910461,358.4774365119594,403.84326406859486,-314.8659795142045,382.042425005119,-97.75062528627086,-169.43529604875883,390.0650456716064,-219.71445369218642,49.57393581797358,264.1098211775983,-179.81315076815875
441,1.0068313012244632,-148.3379413444749,121.39504988339077,31.695120111935307,-7.324329330767679,143.7684013000019,285.74459207709,283.03412242451896,283.4574862498668,-177.76531041455772,67.36395333083942,-31.237260613901146,-134.13052807630916,309.9377269683708,-210.62498348734601,64.9297520499014,228.63465286129428,-148.6112841345971
442,-37.66750908575345,-208.08878089692797,136.48727479643142,17.08068929088906,0.17564383556062932,165.1453455115142,349.45890944747754,371.5304419454391,410.27466836162466,-286.16421058524037,385.8317474470538,-97.89645422352464,-167.54289404444316,400.9692186174981,-226.88127640325638,49.06293738847306,269.9672876673991,-181.78836271425536
443,-4.122525520918106,-148.25404938886152,84.80675400017714,63.63692089668227,-0.634735730490857,157.63813106881636,267.72869727688845,273.0607739062777,256.4794176021151,-361.71334952386024,253.98194439080922,-12.25447825893781,-108.8849039517478,270.02114231520284,-187.44396411990877,73.10790291788709,181.090608390101,-154.64464201424954
445,23.84850447627192,-125.99333631728251,67.21562493828355,31.54710460573692,-2.463321165374543,157.8355866073598,228.35381557604478,220.98299259473052,228.36832251866608,-38.96574715222288,293.3713715455608,-56.05360462652733,-101.6666512947883,239.13536450881196,-195.29043231920426,62.762276329917064,146.71081617990433,-138.74392814706655
446,-165.52891689053277,-162.33834591824478,126.3077046883433,62.32328112691559,13.213496239077251,190.9384655961785,328.3413544604774,340.58348730960546,255.3791652061437,-222.01442907239738,294.71742913486196,-12.722572666858948,-94.60768171298447,311.0122550352878,-208.4458377132008,85.31696509265804,236.33193817117103,-153.58601031302513
447,-6.842077452535587,-207.38976244413809,129.43250473439605,14.407308684003832,-2.587511758727568,159.73634777485697,340.82978786662994,362.1515727913034,407.5289764455171,-317.0565140083977,381.23007497453887,-98.46760994226509,-171.10537025473553,394.11106451225305,-222.67148272684096,45.21983129388044,266.7103946065866,-181.9079792738686
448,29.30863048121636,-106.21864495517988,51.774834773640514,7.730325018230199,-29.149930135012816,66.23158866758648,188.81710252675828,171.01862831189675,188.03509971906598,-150.09712364956707,195.4326406526701,131.2456688897498,-92.53774723650687,248.83859038260923,-192.22534027825682,-6.3839995228251984,191.06153254279002,-144.02197238738975
449,-160.31258524207328,-175.68135262218763,132.68642824906888,54.88109779870201,11.374325903014695,190.91062744431497,342.1064916250253,356.56463029696016,316.38985482108336,-240.21000316828952,326.57774168255463,-28.01834946660853,-107.64795535140979,341.2304885257964,-224.86439859859158,83.10945659671724,249.74874810686205,-164.3483719306795
450,-7.315977700006184,-116.83835359090824,60.74667370676606,198.49384315447105,-0.9392501356041905,102.02606003018836,178.24205617767439,177.65879650446837,168.94082704008255,-154.09656803332015,164.9229467223309,-0.5419226243123028,-83.20781195378933,188.95249353557307,-125.35226819986876,20.202079371704755,98.32021620133588,-95.83027494559715
451,-6.6464924318077045,-155.7029615917489,84.10323044950972,76.96488001652172,-2.1747460484121093,153.2421123781968,268.37584053017633,275.1737834233042,256.6442459149302,-371.13375043725136,267.2558292850927,-10.748731297391377,-107.96633405625603,266.75395280536276,-185.00214464718638,58.59853204083647,203.19727709390466,-148.2471586269118
452,-5.514679553365544,-208.09778085433607,131.1899038289877,12.437774481462544,-3.621838174043388,159.14378237269128,345.8000931564026,365.6062549459286,414.2867662294822,-284.8708615362327,347.01873949414494,-101.99660974853217,-176.81804459906954,403.95149264070494,-229.29930286588169,43.72201909284095,270.9775118469228,-183.5506149792176
453,-63.749167328050895,-141.37374737721365,104.59365699280367,54.29160593195699,9.371495515873422,165.2845362708318,280.63322362473843,291.6247270086657,105.22122028692652,-195.18634010577952,226.53018470859078,-21.41757022477674,-102.34152585231665,249.87805116495528,-144.7884719763026,60.10047986817712,202.88323798894388,-127.97655462598351
454,-8.05876162722026,-29.588639949774393,33.452213744070406,14.060242666855471,-0.050968983669669454,29.956246151367704,85.57159158913241,290.57834071844,64.69249642838437,-66.69963637572191,87.26461914760387,0.06248846271730866,-41.974956285706305,100.12181832902233,-79.47000906893705,33.54466677539663,63.429888389896675,-59.85827731183997
455,5.350755447738666,-95.75850043812532,69.72236528412054,36.39468524560809,10.014953008247126,112.08103306958063,376.46262829392936,202.95048332125512,144.11502854976825,-127.13479372136717,208.05326900503852,-2.373758942577336,-67.40617472477139,180.20715649565653,-126.30826522254172,61.1003856130359,144.93312535169173,-97.69321409573597
456,-9.829425507511809,102.93295894093417,40.77950581630454,15.618258483474719,-18.996039890047633,27.90635381017473,113.78974518490415,119.92034834609377,99.22777388583411,-45.87047848784975,103.52298233645551,-5.053383062356181,-51.6118498614812,107.33507416188675,-65.8235910240157,23.93255428807004,67.65568239414475,-51.54374944935475
457,-29.639765519454482,-166.2311554767539,108.38649296011796,39.75396736357728,-5.190807882700693,165.4877155165283,321.53408186756434,321.8342184389357,313.29814511243285,-202.41894698260836,99.74019976409897,-32.45533858083919,-140.59038429170636,342.9974816595059,-237.16194654396526,64.28423826796963,249.8793571203745,-167.6171243860088
458,-53.01938608973231,-72.65753580823574,64.35080772705386,25.655330294168916,6.025787124294392,80.85138475514603,161.679837016576,150.63896364516447,172.3819372096327,-128.01349561784755,191.4169535731928,13.729905757965023,128.5655848528463,166.38174101225215,-113.9787469599708,53.041900432692536,114.99422851323433,-83.04781135656077
459,-3.5730289342293005,-148.56192400571263,84.51425610121905,63.16108366137021,-1.1067392644817275,157.56494019036535,268.1573641124873,273.33028056330977,257.00170947334874,-361.5651457941162,250.01084850421364,-16.043362917543526,-109.35689725449741,271.08090291952834,-188.8098136624135,72.6187636404668,182.1045707938512,-155.38105765145917
460,1.980089003594059,-86.28521207823022,69.16129710914727,128.12740230614082,7.770305800792614,127.27335954409509,185.742633593549,179.3441328333165,179.05490773653943,-116.69435714208282,117.20851428838166,10.350230124922945,-91.08303740757378,212.47051621546592,-139.37935590640944,91.18400217568701,2.321674243241608,-127.18508339138133
461,-2.061750812241435,-165.1427037433163,97.53031326042529,35.4264846606672,-6.448870988664501,179.47348609140641,302.5270111539297,307.5440198649294,308.4831926999351,-179.56095884420037,83.41786337571607,-23.89770278922144,-144.72515544200573,324.95346692231635,-213.23583663890906,52.373641576639386,247.04434723974518,-154.13538253921843
462,-3.3212907509226843,-197.46518879388512,123.80776879974295,9.871917567596615,-4.241034567053561,147.45215224616013,318.4159504285878,339.8960526631526,355.9902759841676,-268.93108538977225,375.8469408597862,-95.69237439741417,-171.50883276025112,388.4756265884731,-216.7521167911698,38.69094849547764,255.79231661191113,-172.71304844624981
463,-17.668465303275486,-154.16165149391134,82.01339761227753,34.777808436891206,3.4067018374645954,252.07199382188082,226.6714184672133,259.0629306963825,273.63789818144545,-98.3241473046754,179.95696734601538,29.51025743607895,-113.953649875054,227.72290433833518,-99.72475629645861,26.855752122525825,223.07960131757739,-86.36806632008768
464,-7.937336574370253,-97.12184805430701,62.10673691282475,87.1415219863293,2.8273249387727715,116.9666718981249,185.49207911683266,182.52599040498757,172.09101903473393,-125.78545544035012,151.97794280017973,-21.118113442293186,-75.92920520661349,191.49359055453914,-132.0309995923629,66.08131659758443,356.4667666750043,-113.91044492413262
465,5.002872502530259,-82.75912157145721,59.58807434204515,30.226765828638708,7.094946381281942,95.39177408574315,383.2536233563261,173.33186589996302,152.60414748110216,-113.15700061136201,181.25856581208907,0.8960066385180573,-60.00501305864592,164.54705715227894,-114.83684603323036,50.65230691362329,128.2891768954391,-86.16205430282727
466,-36.94985397723768,-71.19455663480828,41.56029954182382,0.7119830236762701,-5.000711220471387,70.13836369447236,128.06465308837377,138.12740447173482,129.01252626631876,-92.89222227295019,140.35770129310598,3.3938942188722536,-57.08667399287184,140.69653962717322,-89.3104948112378,281.9894644726262,119.85068567095976,-62.875699100517
467,-2.061750812241435,-165.1427037433163,97.53031326042529,35.4264846606672,-6.448870988664501,179.47348609140641,302.5270111539297,307.5440198649294,308.4831926999351,-179.56095884420037,83.41786337571607,-23.89770278922144,-144.72515544200573,324.95346692231635,-213.23583663890906,52.373641576639386,247.04434723974518,-154.13538253921843
468,-36.846696115064,-164.08440328955317,96.46236630205146,50.96429689122909,0.35821844843722306,170.30695924422892,297.1227792651741,305.92883161416205,279.19019185541026,-383.1829684298391,288.75587787885553,-13.404601871081733,-110.48660172961313,292.00503547664596,-203.31121076534828,72.40555592581515,228.40964791266614,-160.5864570328516
469,-6.18542707598403,-172.18626035823823,97.4125779388921,41.51419476427584,-2.4414520684262944,163.86563876102872,298.9608837207871,309.6702845262818,302.6613952405456,-394.67152028407673,303.5693793199803,-30.874128060310767,-125.46033640287148,306.93971799957137,-203.81543021651447,63.89392612375411,233.4642828028004,-164.94645472874558
470,-166.07841347722157,-162.03047130139367,126.6002025873014,62.799118362227645,13.685499773068122,191.0116564746295,327.9126876248785,340.3139806525734,254.8568733349101,-222.16263280214145,298.6885250214575,-8.933688008253231,-94.13568841023485,309.9524944309623,-207.07998817069608,85.80610437007834,235.31797576742082,-152.8495946758155
471,-159.2230326799908,-167.35928960630378,126.92661010980834,59.945285217925075,10.73359278700775,191.35773506690262,336.7331601860465,347.013337301034,297.15932296412353,-224.00012238677013,273.121068677295,-11.252205233366531,-102.11211952384306,329.31170032491366,-226.14878052743936,86.6028838026732,245.16449913031653,-161.19672594091026
472,-0.23874758760089923,-197.3952869486061,123.1022917935394,9.60457950690809,-4.517350126482381,146.91125247249443,317.553038270503,338.958165747739,355.7157067925569,-272.02031573208797,375.3867736125347,-95.74948996928822,-171.86508038128034,387.7898111779486,-216.3311374235283,38.30663788601838,255.46662730582983,-172.72501010221112
473,-50.493601234259614,-155.86822891371824,88.42251364891644,39.92450560461926,7.393885055667745,259.8177715196967,233.63574706675433,268.2854037788734,272.81849758525874,-105.57605018275315,222.60531400904003,33.85418591567288,-109.16980634319584,227.37234038786727,-99.4115897202476,33.46579884251572,224.25983707978992,-86.2777978061387
474,-6.643813079730551,-64.55933548725935,60.44380820085228,56.892633800777766,10.499296162841713,123.75880057381652,180.35166536338323,176.08729099064396,161.88590779983357,-130.93026125986265,139.9443102712412,-16.78404625113703,-73.8905000523643,186.57299278547345,-128.71157100141207,67.25439157717308,337.0048707975079,-118.03421452266123
475,-26.341405983508842,-151.23428004920763,113.1385764040855,64.05656948886325,15.562451463288674,164.232477258542,292.36767376111294,300.0164189450626,285.4118064790323,-242.12579230551393,294.718754349978,156.55919952434905,-121.05387247722528,284.14522042826263,-165.6603697345543,83.8110611105467,195.969063895852,-131.65414074290936
476,-60.21492627157648,-131.51092169142981,98.6030408492125,53.626688841537955,11.648034161330633,141.43905765076482,253.97757388165948,259.4306340063614,260.95244074679033,-181.07233728480418,260.10232199500007,155.40996358130388,-122.40331537629321,261.166566973128,-148.44151042344143,71.39795543470551,173.12823764906412,-118.69845520673431
477,-31.61275405507677,-142.2628348867693,100.09678419524755,48.97101897052366,5.5703620140118675,159.17974085735457,278.0211299373096,287.0125722157807,111.8550076849084,-191.9526158998801,189.65869414704588,-27.207562796833116,-112.75780225323959,255.03960885097922,-147.67789975168603,54.29270920179817,204.72461496356232,-130.1628450045738
478,-159.35907417302505,-167.13428239266386,126.60147145859955,59.754831297043275,10.556779951622916,191.2499363292243,336.2797797655286,346.6129082932201,293.4513698724358,-223.66816969856322,271.7067184251157,-14.809238169460919,-101.78646971523186,328.43554033984407,-225.60775083426975,86.03406658199341,245.19380919777717,-161.09842845161043
479,-165.10797136615753,-161.87340170806058,125.8730754044696,62.29325699517636,13.348672768291017,190.6280437645627,327.29527609642236,339.5119325714512,254.34067998079612,-219.37711338188512,299.25472406896364,-13.12669924573537,-94.00596397212185,309.5497286688608,-207.95117964339832,85.45446379948358,234.87767488364483,-153.11986624887624
480,23.7606452110678,-128.19244972330816,67.89490213370095,32.451449567777175,-2.2253085283869765,158.52740801692644,230.06835548522622,223.45033811289076,231.79733105932468,-37.365485260062336,295.1847102540937,-55.12561131496723,-102.83402219958178,241.06014851060135,-195.37328368129673,63.22798849700158,148.91267266798604,-139.78606483452077
481,-19.16718553482401,-35.634006983288096,61.948965167967806,166.3330545657505,-11.427743514557028,63.4475509827863,166.5044720215434,176.3342675523278,174.33114876919882,-66.21722972344817,188.20705536589585,-24.372463762406028,-68.74435290179127,179.60721227932464,-104.93735167686778,22.539403424119286,209.58850110821732,-68.88465433824676
482,-18.81383458135669,-140.15500852468537,106.50861966009896,49.341035015085275,10.347638807979845,147.06241683819275,275.65831286851284,278.1892911080592,270.9171802222571,-196.45915778430256,278.7456956876882,184.48422156680604,-117.77602353439286,280.244849330624,-166.95610032152746,72.3881944454227,189.99896159253908,-131.30798839571784
483,-17.583641840299716,-43.10536107429566,45.36128400151083,-10.204105493339567,-5.727592537338926,237.40944392818633,125.53614522309623,126.9390184115134,96.30955455684395,-158.32274887400865,118.64388827001623,-4.0690044025984,-53.49866049566777,109.88592080896913,-69.78464566038512,-1.3133683161371115,108.625894160791,-18.962704083548875
484,-30.157801421620167,-167.48495707127316,106.19305385308765,40.3078235248744,-5.092848715822408,166.98032137297008,323.8535391744613,324.4515745861228,312.50322347007295,-204.19003907046013,101.24964862219404,-32.77830462783192,-141.42603830899685,344.7381600453171,-238.22555452434463,64.00469908789191,251.13120246713277,-168.8774978249478
485,-4.842373154769326,-206.38220347712107,130.0781587597925,11.933992123161014,-3.8115393826425192,157.39956781369818,342.4945808479365,362.3079688629483,411.0940689578115,-278.9123077071625,343.1834007840291,-102.24038270311858,-172.32673757630135,401.31978256796594,-227.19444297946737,42.45289066848315,268.78705190518644,-181.87863122820437
486,-6.18542707598403,-172.18626035823823,97.4125779388921,41.51419476427584,-2.4414520684262944,163.86563876102872,298.9608837207871,309.6702845262818,302.6613952405456,-394.67152028407673,303.5693793199803,-30.874128060310767,-125.46033640287148,306.93971799957137,-203.81543021651447,63.89392612375411,233.4642828028004,-164.94645472874558
487,-160.99812332179633,-175.1484707916966,132.65378749681818,55.166481113132264,11.669516601620732,190.87601958508765,341.22444436890845,355.8946946321141,312.159609858162,-240.02625420982667,329.1344873169709,-27.7864977440972,-106.85031224004896,339.2945679364013,-222.95751936291725,83.02977865345775,248.76409577057248,-163.51365880417003
488,-165.94934364838002,-162.09535371848386,125.95164106921486,62.321322434799086,13.469134728479176,192.79452244192845,326.51935767320094,339.44676518016354,254.500865789189,-220.038474315474,297.1956773552872,-11.385285821538625,-93.94660421144123,308.62622023035095,-205.63142083240538,84.70459352888534,235.77481781669837,-151.91732205011874
489,-6.743827331106051,-157.2639763870982,84.78783102945516,75.25902614520339,-2.4194909938063476,153.9095739096768,270.96172603066833,277.879605185712,259.3393904930773,-372.8085794351211,266.86890547748385,-10.934081854204472,-109.07029371861174,269.25393155371137,-186.76772944973175,58.02647708201877,207.97621963752005,-148.96217529938448
490,5.076923649130901,-82.90368003208391,59.9650667163415,149.60790433821865,4.327136902441814,119.1005241693952,167.45826138419622,160.64447357268708,161.24713874635276,-108.28199438379589,98.63036918727393,-19.934821647490867,-84.94831279002824,196.53800448941132,-132.4952954363394,77.69567456446741,-7.821821006965651,-120.66840733144983
491,-7.527615532258664,-206.85688061364706,129.39986398214535,14.692691998434087,-2.292321060121531,159.70173991562964,339.9477406105131,361.4816371264574,403.29873148259577,-316.87276504993486,383.7868206089551,-98.23575821975376,-170.30772714337468,392.17514392285796,-220.76460349116664,45.140153350620956,265.725742270297,-181.07326614735913
492,7.527297633314041,-88.26808437894186,69.05435956146785,120.18490898645182,3.1340322201498796,126.04723520346472,189.13324669519787,181.00279689177154,183.3038796044883,-113.80796443209688,76.47212269381114,-27.68007735477714,-95.30229332236284,222.07419916844478,-152.03715733921638,87.37964433532933,12.416578256944147,-133.81105810570915
493,-64.29866391473969,-141.06587276036254,104.88615489176176,54.76744316726904,9.843499049864294,165.3577271492828,280.2045567891396,291.35522035163365,104.6989284156929,-195.3345438355236,230.50128059518636,-17.628685566171026,-101.86953254956703,248.81829056062978,-143.4226224337979,60.58961914559741,201.8692755851937,-127.24013898877394
494,5.497350406978152,-83.14667223184483,60.32113033546993,149.60986303033516,4.07149841303989,117.24446732364521,169.28025817147272,161.781195702129,162.12543816330748,-110.25794914071929,96.15212096684868,-21.27210849281119,-85.6093902915715,198.92403929434823,-135.30971231713482,78.30804612824011,-7.2647006524930005,-122.3370955943562
495,-29.618465111052753,-166.11710692492525,104.88917073697246,39.24160052364612,-5.384237481183859,165.1079421957563,320.8661978549943,321.4473739716248,313.04775605607205,-202.18325353472983,99.50525301835793,-32.29317169434902,-140.55360721438097,342.62806179406556,-237.17540472536442,68.43848155524454,249.51528137443407,-167.61738244574744
496,-51.179139313982695,-155.33534708322722,88.38987289666574,40.20988891904952,7.689075754273783,259.78316366046937,232.75369981063753,267.61546811402735,268.5882526223374,-105.39230122429026,225.1620596434563,34.086037638184216,-108.37216323183502,225.43641979847214,-97.50471048457328,33.386120899256234,223.27518474350035,-85.44308467962922
497,-1.1577356541497006,-203.52700746473843,127.03887755631645,11.918696030454488,-2.3849980391630354,155.97372345629282,335.8915656591602,355.2745611371221,404.6527795075583,-254.921521023092,388.5904293373401,-106.42998662688163,-171.43560878425822,390.4196098795962,-225.08914662775032,44.93058258320303,256.90900310947615,-179.07168941610064
498,1.2973083870384743,-150.84043918659629,81.19157283927163,34.471778040774204,-7.702155678460057,144.93127324900948,267.31267715646476,270.2347956889451,257.40431864072985,-366.3985701739976,269.4732412797566,15.045445694305359,-108.67832402579413,276.3072899281817,-197.1398568337966,54.95770017965068,217.87738783906988,-152.0844189395448
499,-159.35907417302505,-167.13428239266386,126.60147145859955,59.754831297043275,10.556779951622916,191.2499363292243,336.2797797655286,346.6129082932201,293.4513698724358,-223.66816969856322,271.7067184251157,-14.809238169460919,-101.78646971523186,328.43554033984407,-225.60775083426975,86.03406658199341,245.19380919777717,-161.09842845161043
500,-27.255341571478837,-144.29582290866125,108.63767731638106,90.82417994453625,15.434420635880068,152.8571292541839,274.8609706464736,281.5283061226171,268.579294793065,-199.355665524545,277.8775403807095,159.0385083644121,-115.92656656623599,268.43697156270224,-153.1900655888345,73.58015045829262,180.8267677142051,-119.66720173058252
501,5.002872502530259,-82.75912157145721,59.58807434204515,30.226765828638708,7.094946381281942,95.39177408574315,383.2536233563261,173.33186589996302,152.60414748110216,-113.15700061136201,181.25856581208907,0.8960066385180573,-60.00501305864592,164.54705715227894,-114.83684603323036,50.65230691362329,128.2891768954391,-86.16205430282727
502,-7.776409745997884,-164.16330509224028,91.87047234081128,46.588720142491084,-3.1629480017379765,164.84629587907173,294.32687513218394,300.94253153006514,283.4768589148786,-378.8003890385159,250.40303717319816,-17.44764182421521,-119.40550466321024,295.67312491037734,-206.15021659561512,67.44894823964232,229.74556139827115,-162.33674764185253
503,-8.597222716687336,-208.16768269961506,131.89538083519122,12.705112542151069,-3.345522614614569,159.684682146357,346.6630053144874,366.5441418613422,414.56133542109296,-281.781631193917,347.47890674139643,-101.93949417665813,-176.4617969780403,404.63730805122947,-229.7202822335232,44.10632970230022,271.303201153004,-183.53865332325628
504,1.980089003594059,-86.28521207823022,69.16129710914727,128.12740230614082,7.770305800792614,127.27335954409509,185.742633593549,179.3441328333165,179.05490773653943,-116.69435714208282,117.20851428838166,10.350230124922945,-91.08303740757378,212.47051621546592,-139.37935590640944,91.18400217568701,2.321674243241608,-127.18508339138133
505,-7.042212673476224,-190.3096153164776,152.99315394284974,9.53420887917825,-1.7644480140231904,143.8058046157598,314.33730366957326,333.1171903983332,380.6843985554194,-261.74626746506823,353.69044775953523,-96.84054314307677,-161.11981490637135,368.2788837918033,-200.33085516523798,45.55420788312992,249.08665915425925,-162.78226440310505
506,-3.014175851001646,-47.483308373723375,42.670787444663446,16.96695559243816,-0.19807516941996545,48.7275815024556,118.83405996783398,288.1192048573803,97.94848278177535,-66.19892961708577,134.74974045652888,-5.817546865473826,-57.37399600265117,134.29894464701238,-109.32143308515136,44.20546466239779,84.57002923287521,-79.5592262252018
507,12.041217915958114,-79.60683279964724,56.60629319683983,29.346890604058675,6.816424526910638,91.3299676809032,341.9997196379877,165.99521426886724,142.7150844424328,-107.63938789367752,183.2371829587181,1.8360065877368488,-59.76406708936944,102.27935543062948,-116.47193955531793,53.474866732683424,124.20302454336957,-87.38309873311519
508,-9.099340431194737,-59.98696180610583,197.75796975434798,17.906760325348696,0.3369661767206027,66.63433992804681,158.16758625452087,117.27302407195229,115.35474622104485,-82.82265140531686,107.49209569334863,-5.026604923859886,-55.48039583048145,130.84552068964618,-64.04309935624694,56.912003386002674,113.97901869342739,-46.7526916345493
509,-26.121661043119513,-151.92508960641834,113.79581949120734,61.140921369161575,15.448981690826898,165.2654754180909,294.6731230697868,302.26730824523014,287.8731829552065,-242.67627793928312,292.6460248450421,155.86292086120204,-122.18649249316955,286.8278963131929,-167.6301629583678,84.6982348075738,198.16084155510052,-133.0110456505895
510,-158.83744100817913,-168.46858306305816,127.23934381467211,59.01061296422192,10.372862918016661,191.24715251403794,337.6562934819834,348.2110225919555,299.5524388339297,-225.48772710815243,274.89274967988496,-16.33881584943588,-103.0904970790744,331.4573636888949,-227.24960692280885,85.81331573239933,246.53549019134627,-162.17466461337585
512,-7.172976638349709,-60.565435392417136,196.4035008631048,13.46981403768766,0.710423002543425,65.47957767085471,123.35437883662362,119.40340206298598,114.74396603368089,-81.49266656536025,122.30975154809377,-3.889413887254223,-54.274359328948435,127.54550115395453,-64.9272103861714,111.81071344661494,116.12661333576459,-46.19588800052583
513,-13.0649705091188,111.29803242756238,59.19949574985425,18.825777672065858,9.784866631173044,111.54666394893282,161.1154901202369,164.904393226739,142.8911796914371,-125.13335320015976,147.7106475064173,-4.630752224629443,-66.20571120602321,173.64440460117913,-102.12218598967281,33.1822229761924,129.1131587676568,-97.93246565575376
514,-20.040395581130227,-80.54538127882569,66.46516808376681,199.6382279158295,-8.42205719919346,77.01851924294611,180.68859922462258,189.88563196493865,183.94981409284668,-88.33287657686851,203.10265325685216,-23.2537292519324,-74.94925270839745,194.65811921471354,-115.1803334910522,19.941991942604567,220.36669832935138,-75.91158982508189
515,-34.73218710450202,-147.37419155698518,115.93228806949557,62.29255837161138,17.642877821000262,164.8677311973178,291.68586795647644,299.9605206668083,252.60309230156886,-205.56390554017378,284.46231295606214,154.70955385192235,-119.5664881028661,277.99493395821804,-155.6101701083068,82.78795378339872,192.90712473862214,-126.29458843488244
516,-159.35907417302505,-167.13428239266386,126.60147145859955,59.754831297043275,10.556779951622916,191.2499363292243,336.2797797655286,346.6129082932201,293.4513698724358,-223.66816969856322,271.7067184251157,-14.809238169460919,-101.78646971523186,328.43554033984407,-225.60775083426975,86.03406658199341,245.19380919777717,-161.09842845161043
517,-26.844223892379418,-145.8036811567532,109.17605428064641,88.10903123002113,15.434427842871527,154.277087820196,277.1411914161288,283.59695097091577,270.76807350898105,-201.40958552140768,275.36072491618523,158.90459659681974,-117.20770827187582,270.9349464955034,-155.2964753191667,74.16226205837003,180.98430634076675,-121.26714735750917
518,-20.05638060244457,-141.47640099263953,107.62823236416573,56.40473837288039,13.699408864420812,152.3399316562604,271.0665823608513,278.7878191095559,232.58053387087662,-193.88014709649212,285.5582096196325,158.42078146710506,-122.78330110216847,279.6641032926548,-160.1193628792742,77.53893987855896,186.40654605586926,-123.17587843079468
519,-64.29866391473969,-141.06587276036254,104.88615489176176,54.76744316726904,9.843499049864294,165.3577271492828,280.2045567891396,291.35522035163365,104.6989284156929,-195.3345438355236,230.50128059518636,-17.628685566171026,-101.86953254956703,248.81829056062978,-143.4226224337979,60.58961914559741,201.8692755851937,-127.24013898877394
520,-18.163408969224935,-74.17486813046547,44.60610970112908,16.495435468154795,-10.030025006489543,71.79176695887647,305.00862290957343,130.41739941394982,149.1425375760313,-105.29345038335639,55.58316898332934,-13.37854847411174,-76.20097782519387,169.97083951284776,-89.37431697225962,0.8373012823062213,114.47026691432433,-70.71270962136362
521,-38.35304716547653,-207.55589906643695,136.45463404418072,17.36607260531932,0.47083453416666676,165.11073765228687,348.5768621913607,370.8605062805931,406.0444233987033,-285.98046162677747,388.38849308147,-97.66460250101332,-166.7452509330823,399.033298028103,-224.97439716758205,48.98325944521358,268.98263533110946,-180.9536495877459
522,-9.038831249289803,-157.25474493690928,87.21527924373939,45.86166134306737,-0.5652604786142021,182.30904129387665,273.4316903530587,286.7507044625009,272.3829856380081,-357.6680885402801,272.65224479268045,-3.9928162287236364,-112.46393766728686,269.63767428198236,-176.17377075826136,60.419709093727135,222.57599070923592,-144.85987960266377
523,-3.731181340541912,-181.7688746590171,114.65668125237654,7.349630897679082,-3.7852962820458127,133.5691848450491,298.17690525970636,315.3035853702278,362.41139848506816,-251.61463506842875,344.0934374261728,-95.74440164842885,-156.37404737275426,356.487381007452,-142.97841546297056,35.40056635438743,232.67561062471995,-163.46266844917923
524,-6.120825081339551,-73.08364044693191,32.949962728830684,-2.1517597547332077,-7.849824681487555,66.21918799907054,123.1315025308779,132.96400576352173,131.57298166934518,-127.37517519354864,140.45150893345541,0.9701947731641156,-62.788831584297185,138.60088725679026,-87.80616520374086,277.6460683483618,119.1873189504748,-65.33192526083464
525,19.12230205876148,-109.2554528708914,60.86933294434978,24.33472173323646,-10.434858640738225,100.04553777378283,171.8839353069221,180.19540752746335,-14.137611321377845,-133.9009900322465,227.74768921823198,-3.4990801821436914,-118.40133215140077,250.17455686071037,-159.06182002177553,31.25408387827078,166.05082222066704,-108.98734591033104
