,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
35,-202.41572350841489,-13.214768307156547,42.66901172691318,101.1565356796287,11.679270929392974,22.176776018718062,1.41586858024219,-16.74344158872521,72.58653167548165,-78.95663327129799,-11.55925050356695,-3.1645241492919745,20.397606719036098,3.392894014169895,32.49081869663823,280.52523491837593,11.807414195639376
36,-348.02336273508956,19.34615723548239,65.5912963530674,135.07540185193687,183.90812851516492,40.713464012340694,14.56928281055882,-32.52381234455676,93.05227728211285,-128.4212912262824,-34.230724505850084,-42.046875236484816,46.3083406633499,26.018520260486373,57.27929155323598,39.22202977734658,-25.9128207906375
37,-670.8828249007295,25.002030507137864,108.78474212530895,234.65408483463355,15.708782260089016,69.52379729191694,22.963491412770804,-79.47111894545412,77.97684470201608,-207.20007017841183,0.5074886860252564,-71.78825618184595,78.90015568481978,33.304757446792294,99.73247681551572,62.59666565283898,7.066969364062563
38,-443.51117236515313,15.102886428276742,83.42399822198398,168.52207939499928,17.244966513536404,48.14669179528084,-15.911370269917532,-40.52211617070615,104.2170385278315,-376.12992699573806,-18.145079207435113,-56.46865451184215,54.93218304942548,13.24603041412368,74.3275883982597,37.44788757121867,38.204618600933586
39,-456.73246371212446,16.95713288171746,89.2352810234516,201.0971007112584,18.959524998710123,54.01423920891643,-16.94169811165036,-42.378257068867505,112.17100603838718,-357.22305570530017,-20.698003926306242,-64.56994635966726,76.20086655005697,18.343833331815343,78.80034206765372,45.06946452477815,45.22261801585448
40,-538.1505810266616,-13.365793389092943,110.46495044666914,356.3078681045395,33.71612953528789,80.50780514974747,34.19040435624644,-79.48331568383408,169.85677111654036,-206.70362597531442,-44.28735583230769,-77.0222389152019,168.59557112290426,50.537196819153245,98.90951920537246,66.87193040702083,29.769665548289524
41,-439.4269985768794,-6.276383072821318,83.5557270824029,195.92326789163383,31.027307393993127,55.06094034245321,76.9715870444522,-49.805641125495505,115.93440812170397,-330.60669185569293,-10.494466011053895,-32.201098550447476,57.217577796018546,26.796969802193292,73.81654773770497,29.90779502305776,-26.72730879506018
42,-538.6065099284137,-14.956558494629482,110.83596594801507,357.3902483407787,33.766250472271,80.72356611658209,34.59338519692676,-79.76893978806807,170.85345913514539,-210.25837015664874,-44.0084725931527,-76.52445826651528,168.72193020261872,50.47333008651082,99.12856857978635,66.11410759215532,30.988566291351773
43,-443.2430500651169,-59.658875507172226,56.698944880393135,132.93630649512505,-3.9499677341053636,27.058248749947232,4.4635129025322025,-102.12635298425025,118.2929837329618,-99.03994188089169,-72.59864431364116,-46.247540133907826,55.88297614550189,8.585255251307101,60.822358421655935,3.8785905057731607,73.00311625353572
44,-282.1415434159545,-2.696690636295053,54.264572786801395,125.96843780607396,211.87026313781786,34.19428838306978,10.112305021969437,-24.47383356197286,82.22328157612061,-110.39066006912724,1.2371134276026818,-38.34387423226243,37.685210350653435,2.7738138883903334,42.462368938602545,26.504717567139917,24.672115417047483
45,-518.150876020792,4.249082928045751,74.57985391660728,187.03016830735618,29.983414915453597,58.02013901160299,16.46739056982202,-13.074763575256474,287.17905814667586,-195.9905696840654,-16.541505817860923,-54.086619852967644,54.5232304318872,33.62139284848429,52.98608729434327,43.36328978822608,9.575721344326073
46,-529.4860438159625,-2.2730312281754403,76.60623871273731,182.0719604455205,28.348289201634255,58.61764576851413,8.648326966378237,-5.047951122428477,258.7738377048769,-243.0087626768614,-26.05050753090402,-56.85256308963863,58.499403073307484,33.11191671336427,41.84487126447217,39.96502561607894,18.927276663072497
47,-669.0567857856867,23.852391457306364,107.97283000429432,232.7938478842223,14.990450376925116,68.7824568994434,22.112749682634625,-80.24890623106245,77.89352968907029,-202.20562287253827,-0.7552467374211531,-71.88228961143315,78.6389392576949,32.83109213353306,99.18629190756535,61.79961570364383,9.005179002595805
48,-408.79894770513505,10.785317843060177,87.20148613024914,247.76306624769413,25.293516305136695,53.332165392880675,25.240738498697024,96.65550780986601,88.95364138379125,-160.7500216947437,-16.80315888505031,-56.00118048485355,69.74019101936108,17.81352921781593,159.03258200093524,44.01428454846743,9.47392138406521
