,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
102,468.45673891713096,625.9106728264152,-1172.6211547504645,-937.862201193106,-71.87668640883795,659.7934399629704,-801.8169433760132,1503.6918826646483,-93.43403849003039,1361.4905020465756,357.75616088651856,-1156.1187677939229,-496.8509309912074,-1196.8835127707182,-406.15347309401506
103,399.47115273514936,532.6675267484688,-985.7657112762417,-648.5582219171446,-68.1478216202688,557.4085519718845,-664.3574359374277,1284.0428564973813,-79.04979949748895,1161.0909750713558,324.13201642777113,-936.7918106235671,-397.38307365448816,-1117.4299150706856,-351.8687384635506
104,452.3786583024023,590.0756992055385,-1118.4255869012998,-906.1848427458225,-39.4834911948025,630.862690456735,-762.072179781131,1419.6006390916502,-86.13281231435079,1301.9151616054066,339.3781500783317,-1111.201693473269,-479.713621097811,-1115.6809888099565,-384.89628940370153
105,439.0798557386938,567.5357318673533,-1097.9967055441468,-906.2459616577277,-65.63269494457444,607.5951169237585,-754.0628828929296,1384.9982035335465,-93.38416509894405,1267.6982307601372,323.04316102265165,-1087.7440597305178,-488.2670931492212,-1099.8543034123795,-386.206138684872
106,141.15606828356948,219.39410366745503,-435.24352028296386,-333.3547603254124,-19.598086888053473,219.02032832052757,-274.14318976512806,536.1667049910668,-31.806930336014606,542.1468716032168,114.01209857207277,-393.7249098363294,-60.495147673988974,-474.8105013489273,-92.36744993160859
107,463.43085323408354,380.40180493851705,-726.0428406807031,-496.58403236378194,-47.10830619622433,389.18184906927615,-462.6781091379889,901.2046833276419,-47.32332763657377,842.0408793815238,214.068331215749,-675.7899112174952,-311.68079372238395,-699.8386914058956,-240.28716850075008
108,282.35371252476847,451.7476768964558,-698.0696825165694,-523.9535186143179,-48.649247686260004,389.18646434815093,-443.64330137732145,919.0378233323734,3.0481007593243827,813.6935471125197,252.72365658641561,-668.0872351902461,-292.5434673240054,-607.5882582421992,-241.40507248155103
109,257.10356853683675,240.51683823826679,-607.2639377202848,-503.5882688775435,-25.022482454650177,301.07464053764744,-416.7884710572253,692.9919330480263,-81.35524465504349,698.1966396424007,154.94265443797696,-575.9522833154568,-344.02047181443703,-621.4330332253423,-244.87311103077533
110,213.42882084212,229.63556590199616,-525.1566085628273,-364.4001473446151,-13.597645696009442,280.5874726873135,-333.40830711266904,638.5914702800665,174.04464850052312,588.9424302782486,146.24057329540116,-543.6707517295009,-208.15159872244425,-479.36367787360746,-167.13453328452982
111,240.02964664474783,308.56549244264545,-569.591116627239,-393.61562997593893,-25.15264673553584,311.7298639283999,-168.22643822974774,719.5983601565888,-41.349823188764816,661.9225080256384,168.17696354274943,-544.7636112821802,-244.0456119063093,-553.2174488226227,-193.5921475504808
113,317.77756337245927,485.9065128013924,-792.6691052008712,-580.7805072725091,-53.64470354382611,442.2783429505528,-506.3341504972122,1029.9661168389014,-34.332630409734946,920.6509550100621,278.1178028918655,-767.0771645452091,-322.88859332146194,-661.2613464790292,-269.73464526236273
114,438.5931834574067,592.2998931840405,-1134.888057010158,-897.4955161481824,-63.66970684268701,617.1730350161769,-754.8516112789595,1402.509290048377,-85.76315977395153,1279.1275828311038,332.0476158230492,-1087.9565211030535,-476.06341576572254,-1097.7880677299688,-381.7658748074843
115,462.3333475308045,378.3212592743379,-724.4539861516464,-497.04540123869197,-50.00540576845394,387.05883112254395,-462.17132694828047,898.0251128977595,-48.1235136038383,839.1431420804454,212.5262756346625,-673.8812760265524,-312.8630967251008,-698.7487499041599,-240.59881968445933
116,268.7654939775567,369.86368570986144,-639.8778052243787,-451.80497007325823,-30.482894943834598,354.14006573968334,-244.4660634582809,820.43996498537,-39.99134844510168,744.394695172133,199.45394634188366,-619.5206154418794,-270.5950403234407,-603.546804549217,-215.5690846738269
117,376.7129930649338,501.13124246564297,-924.7800488068086,-601.2604252720589,-68.77141445835905,524.2647441819179,-628.7128398774613,1212.089429170703,-87.07448831072598,1098.208624989814,305.92451561676677,-856.9911861230337,-376.10531520098425,-1054.378592538739,-332.7644043713119
118,260.67713346754635,255.7263071970562,-634.5789524454505,-505.437336454759,-50.66342240602515,309.09649845907376,-435.82900490007216,723.9876459053019,-74.43800671541992,717.5061898574592,157.71430900682242,-615.0317921233285,-358.7460006162423,-652.1085776470856,-254.8304992347381
119,453.3708338969209,619.2393807165612,-1136.829941399451,-924.6750363992537,-68.12864072826537,638.061274975387,-771.2367410334257,1455.7677576376,-83.00355347343499,1315.385847279782,349.9277240237129,-1129.947824710213,-484.2093469730169,-1115.458935947675,-390.46380414762933
120,158.9614094398546,418.2494743369272,-379.2349064464376,-268.5160444804036,-12.410976923185608,191.8274963209211,-255.12633614956232,456.76700124942477,-43.126229308441815,435.58502343930985,87.81021220312583,-358.95551677772295,-174.95378837479845,-378.69923117617503,-137.45362889310556
121,280.43815032914273,388.2672077876175,-881.1508135706849,-543.2020230507657,-36.61189208324558,393.53410172121744,-484.9349965334168,903.9027311806373,-51.707524531974364,845.7435641007745,223.58851969910899,-664.0843574679147,-321.6817104015863,-696.017159588542,-255.190663368946
122,469.97390908603154,629.1328017341949,-1175.036703387912,-940.6329305897565,-71.8888609122977,661.43498914291,-803.446537310215,1504.8336161643115,-93.20079810274032,1364.5924625325342,359.43802637777037,-1158.8482845250935,-498.29845808560776,-1198.0364083001705,-407.486095233328
123,452.9857679549068,598.5224568623809,-1140.3113023016979,-909.2212192545973,-69.50297706427851,638.1168160396587,-780.9599613033506,1448.745435530039,-89.73325135465154,1321.4648461199004,339.3762287933656,-1121.6413025212416,-484.77347677033936,-1102.8108814689238,-392.90349388426597
124,267.0011235303294,295.3585786441683,-591.5241930064116,-413.55363174074097,102.29186930746127,382.51893055469844,-379.9639038825816,730.5241519185078,-35.7106286971028,724.1919823424134,197.13864909653577,-575.5116730601998,-247.3843689736009,-582.5091227570662,-196.6030095241339
125,267.1481474155414,371.36888798767734,-634.2484453860832,-448.2008162915525,-29.70730685481887,350.85953142514404,-241.36964137105323,810.2177142788828,-40.072581225819086,738.0835529739319,197.14769447086363,-614.0811678657587,-269.14212503573845,-598.9787918330288,-214.34742132663175
126,301.48345298349625,452.6199763050204,-741.5505498522159,-570.3472984918847,-51.53976190426185,407.07785169082644,-472.7552687814146,957.757822332841,-36.5909886342936,857.5456415234368,259.86913432124095,-724.7642429231859,-323.04060800210584,-648.3593660087453,-259.93942554722094
127,318.9664889697888,349.02085664983736,-660.8165133902837,-447.96497225056225,-31.984517012238065,343.79142740078237,-432.79671730936417,834.4284131959367,-40.32347901419718,926.7258073736571,206.44170134142314,-664.0304466269082,-297.4080912961645,-617.0345038131088,-228.6509286505668
128,259.25479200575637,214.4968791154479,-550.6436046421187,-463.4911124748034,-47.724357216172145,265.67452627881914,-382.5642049197656,629.1963347333369,-77.65483462026641,620.4124693748995,134.7681658662779,-520.7563046227292,-317.36713708155025,-569.1289352851816,-224.90313217856422
129,244.19311471709,237.28463466316748,-628.5969408559467,-494.8055253745453,-49.534673306444596,287.3146473123476,-409.94384752992687,676.4708118843236,-81.34395810239621,676.687758128054,147.69133795732193,-553.5590267175942,-342.14230211641234,-604.5425330306365,-242.76093195768075
131,466.66895251845375,623.8750542155504,-1166.6343710813408,-934.0751371767822,-71.55911278365353,656.53102574234,-798.7102352635982,1493.8932062737008,-90.24875726568035,1355.322609159669,355.968479419908,-1148.842239652284,-495.65073577875535,-1192.305415528592,-405.148471926098
132,273.7811354452421,299.2597035360453,-614.9828878252335,-431.3915588996374,119.3745427871258,358.8910493847012,-400.598402433899,777.2786885475739,-41.74523570314121,749.3897671781924,203.71655552633848,-597.661415269774,-261.26352400362435,-605.6712965214646,-211.4828222380201
133,317.86898326650976,346.9403109856582,-659.227658861227,-448.4263411254723,-34.881616584467686,341.6684094540501,-432.2899351196558,831.2488427660545,-41.12366498146171,923.8280700725785,204.89964576033665,-662.1218114359654,-298.59039429888134,-615.9445623113731,-228.96257983427606
134,156.6215841310189,209.76544011688642,-384.3572050528945,-276.3180266452488,-26.68195438388661,209.87361158444446,-270.07341657650505,510.21833673212757,-33.497445892478,470.8429365919536,116.21707363672951,-605.7452871051674,-175.58256081458018,-393.40710350763896,-146.68288988485918
135,221.2537903356087,317.5697884081463,-631.828980842393,-442.2712307924458,-17.48949948684532,347.62867712250227,-411.56547203733476,793.1445180009762,-48.52796703700465,907.2989375155429,182.1788388577167,-578.320656087507,-254.635077492781,-631.7452289466283,-222.3455913909687
136,371.386203750875,456.55594781684283,-1076.57272755757,-618.0517179357156,-7.162342615245434,480.5156976073431,-580.9015694867919,1122.251653009216,-62.42481297500058,1027.1083188248972,249.2743964185404,-874.576808722778,-370.60003584409435,-880.922288270919,-304.2783831731678
137,451.46687124684706,397.13543852659944,-759.04759647737,-516.3292340032547,-48.5242140675493,402.86620328125395,-483.2689175325491,941.9865237595251,-49.510221219845114,917.0211360809309,224.25958964288566,-712.7580297356676,-333.4962091518144,-723.4444167053276,-254.35908835916757
139,242.09828719339146,311.5384936346202,-575.1522720421394,-398.1938281733995,-25.073292331782607,314.7474460162317,-171.4381454867482,726.1614063183163,-40.13579985532688,667.6091460644902,169.83925006202054,-552.0904160956748,-245.9578465216749,-559.080125601583,-195.3634210764472
141,291.21368405831214,335.0732932380519,-668.1019827411609,-465.38176197208116,92.91021730636125,390.6390126684093,-430.5778450305821,830.448825757947,-42.03191435598872,849.6613724291847,219.92341699669177,-645.4192321821564,-275.78912929829124,-658.8757135134907,-225.31418081863933
142,418.7102822259733,560.4351121111152,-1031.3837841520883,-720.2247440985182,-73.77571730093496,586.5595313070917,-700.3742327719602,1350.0520037720012,-90.86124516347645,1218.5621847689777,338.859984202485,-970.6184757192149,-416.2215588869755,-1161.979677571358,-368.75274766919256
143,284.2749060780278,245.3607347427348,-612.050651006425,-502.51633498085164,-53.48388410098288,296.3750487630882,-417.98261648009816,698.143993081777,-82.0916181618846,696.3561758375362,151.0527503596989,-573.4937556084416,-348.2719954899685,-622.6529433860806,-246.00916929349165
144,213.42882084212,229.63556590199616,-525.1566085628273,-364.4001473446151,-13.597645696009442,280.5874726873135,-333.40830711266904,638.5914702800665,174.04464850052312,588.9424302782486,146.24057329540116,-543.6707517295009,-208.15159872244425,-479.36367787360746,-167.13453328452982
145,431.8531564565977,485.16572747627333,-1141.781981887234,-665.5834080956112,-43.72486565214475,519.9556447500917,-624.9092750111278,1214.0052516467927,-68.9524681679179,1112.7207544397713,269.498143813408,-938.1869230856006,-403.58779596340736,-944.8371224898924,-329.2857610466199
146,410.2443100259441,497.94457846820546,-1173.0813631777307,-672.7046663355565,-40.86581750617492,535.8202872821801,-646.1630947109948,1246.4856926726547,-64.5187349104931,1140.1459096075127,278.07186378542957,-986.0758188701932,-416.0402218045744,-978.7134639723242,-339.6970876958013
147,399.47115273514936,532.6675267484688,-985.7657112762417,-648.5582219171446,-68.1478216202688,557.4085519718845,-664.3574359374277,1284.0428564973813,-79.04979949748895,1161.0909750713558,324.13201642777113,-936.7918106235671,-397.38307365448816,-1117.4299150706856,-351.8687384635506
148,392.45600127070924,457.8852189683257,-1117.5911059292853,-665.8848755476845,-44.28562606105414,501.6015700236557,-616.1007195416311,1173.303383108942,-76.1303779181383,1082.014435381758,257.50016380992815,-916.9401903757216,-409.1196875852536,-931.8490399943073,-330.3215315437593
149,265.34042103588735,330.1493136983469,-665.6841641427457,-337.3133960915171,-41.410878925286895,355.6228261632739,-454.9228102023292,822.2024592593472,-84.67939547111042,775.3137816634459,192.48426659416273,-639.3435471663644,-311.69280441683,-651.659773133778,-228.386760395304
150,270.68006212534436,318.699737733566,-708.0347141406569,-435.47792295520543,-30.67715206209698,382.2910414773384,-488.0605398215855,893.2562969785173,-65.04342873449134,827.3206627358659,191.76676676284873,-631.6361738651267,-288.2085931074665,-535.7124099017873,-249.19695651304252
151,451.7525655711083,595.0709817068146,-1137.2830783155562,-904.1792405121033,-69.34318013507641,636.1808395507369,-779.7511827466956,1444.127991348832,-90.89675503873391,1318.2109624400584,337.4913174537966,-1118.1678340140197,-484.28116676333474,-1101.5044434396902,-391.95746940961095
152,213.42882084212,229.63556590199616,-525.1566085628273,-364.4001473446151,-13.597645696009442,280.5874726873135,-333.40830711266904,638.5914702800665,174.04464850052312,588.9424302782486,146.24057329540116,-543.6707517295009,-208.15159872244425,-479.36367787360746,-167.13453328452982
153,315.34289326077715,211.77490527777826,-392.2964227986444,-285.0961725304791,-19.31373016576103,219.64398848002813,-269.6545365896992,540.2871466929515,-25.123365872662006,435.6058766165844,125.0159875198349,-386.359404044498,-153.76870524481498,-408.02566219254794,-128.9754386235667
154,337.24378334147906,349.02247900674416,-693.8984136047362,-482.56658515479506,90.84697600288244,402.9979544745769,-445.13084276823724,858.5675013610969,-43.141552882266396,844.2518039376266,228.09653751065704,-670.8890363140166,-292.396818381438,-679.6956716886207,-232.21040987846283
155,389.5428475782579,474.01962721834224,-1126.8069363058687,-653.3114309457077,-43.87872494884441,512.5227265569088,-614.2247593665046,1224.7083720617977,-68.13154642662903,1092.4039388595545,265.81968639513474,-926.5195684072349,-389.29916477073914,-931.0748644129908,-320.43496928349214
156,380.42333850436864,268.77484198901277,-501.12013288809953,-352.53243434394614,-28.148366188138876,278.1535197261843,-333.8359112978022,638.4142855042919,-30.19912203032356,557.6781628859607,157.24001506070627,-483.58576768779636,-190.24295036649667,-507.13387146783793,-160.51591335011332
157,417.0660089857975,507.40950946222597,-1179.8373830211506,-691.3737882902275,-47.40222670371842,545.7635020118651,-656.600882900162,1272.9751871878236,-76.21970260510513,1160.776822175515,287.1701167344061,-973.6811299599588,-415.6863865181652,-1014.8104608769332,-347.5379268150821
158,378.7863989059713,265.3526887094253,-495.7927344069489,-349.238964053198,-24.904977655613237,275.36965634089336,-329.84267533656276,630.5192110365207,-29.38901109784051,551.8245238766218,155.48540920573964,-479.18985403604614,-188.33101414901182,-499.00587731594857,-158.29132935847932
159,280.5941640744797,350.05293232893314,-806.665901162419,-466.25954479194985,-34.51178219801965,350.39865190987905,-429.9481089320292,809.5941600983905,-44.8964669876562,765.4262456286385,202.11202573279425,-583.3752721704777,-292.0502627815318,-622.6761533139079,-229.5228675714107
160,335.00277895414786,410.8348629076112,-860.785002707158,-568.2081661652157,-62.00609499004117,471.90464227975747,-589.1501312942936,1074.2285447818465,-72.36000773895019,1006.1779863856506,240.43590762002998,-788.057034207178,-349.08896231763833,-687.1584814443601,-296.78576539853793
161,345.34939767356656,530.0516527538203,-857.9888728119215,-658.8671183267172,-54.956134494318825,480.9162884570074,-550.6849283160233,1116.9944247984877,-37.494796747061535,993.7255489738621,301.38008640772796,-847.0905651141603,-354.9258734113885,-760.7194702351029,-292.07567646323054
163,417.0660089857975,507.40950946222597,-1179.8373830211506,-691.3737882902275,-47.40222670371842,545.7635020118651,-656.600882900162,1272.9751871878236,-76.21970260510513,1160.776822175515,287.1701167344061,-973.6811299599588,-415.6863865181652,-1014.8104608769332,-347.5379268150821
164,276.8269645860014,430.73691626058184,-679.5700546626337,-512.4910610160273,-44.145605993645006,381.0576058803939,-430.57266316450205,897.1472102408715,-25.03610610982947,792.6810828264613,284.5023167564682,-671.7467392722873,-279.76938633372316,-589.1321428868154,-233.120813304892
165,311.88369552761594,481.8913015987555,-777.5294580087848,-567.702752421049,-52.53330271623936,433.35955592364314,-496.003526091984,1010.0556159247689,-33.51647866049924,903.0579769971304,272.87951357242014,-751.6721974220803,-316.6843778077497,-646.5292232335947,-264.66670980397913
166,318.9664889697888,349.02085664983736,-660.8165133902837,-447.96497225056225,-31.984517012238065,343.79142740078237,-432.79671730936417,834.4284131959367,-40.32347901419718,926.7258073736571,206.44170134142314,-664.0304466269082,-297.4080912961645,-617.0345038131088,-228.6509286505668
167,259.8276325055967,346.7132660315775,-739.885193107555,-472.5639940459925,-50.05833525907602,377.3428759003181,-441.17959184117484,1017.6393210212088,-46.64754045576521,800.8702898889501,204.34146197299353,-673.0825465515617,-265.7644331339305,-670.2308188046757,-214.26744683992078
