,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
2048,-123.27809248295372,145.91931225910477,127.55819514357033,13.568490125437629,-30.870734391550908,31.76409310373697,4.90904696305947,47.63737401950418,-92.93491674763301,-40.460581472716726,-34.748123286406454,-31.16032420079134,-22.64048198748004,8.164625159955879,-3.8565532834870404,10.399768062047485,-14.158824617915714
2049,28.223102608634875,93.99630932578155,95.94616094465235,-20.591938650179063,-12.935311702474989,46.63214666091814,26.726815160602335,-8.73389843707378,-62.59634953627158,-14.255477835792522,53.39570581792958,-1.661885948561054,-59.59127924405105,17.00938341428151,30.007483774834803,-32.85781105422231,-12.930933533676333
2050,-111.54338394884769,69.15412702184926,-62.61031864312674,-6.895390802141812,-26.975735224131736,37.73237975300269,16.294010142824273,18.267314798554253,-21.994986206500798,-25.93623908654689,-20.448114946482463,-25.48328963777412,-19.47463810281424,3.937650929246977,22.64747441934304,6.0765652971132775,18.592735486293105
2051,-98.28518399986217,112.84510257229095,98.9887295241344,-191.0367299748455,-25.805839837808414,35.36890654643147,30.69139188376854,13.021923441936607,-49.01836848341117,-43.06318514197769,-14.418416851754994,-48.67872725767783,-32.198885838799086,12.71788690728691,23.64614304457051,-22.555145335779653,-1.7029392461732262
2052,-105.55118117963848,21.23113520830996,113.58821629662552,-60.862172198107,-26.37433257412076,34.16359771932645,19.396422380039798,-65.24378325717265,-56.203601658474106,-61.43673914541151,-28.817432785673862,-69.89090807254365,-122.55426528215862,-8.165842336719201,18.44307781579597,-12.247365888720275,-32.86545963154724
2054,26.69576710062132,93.36011187572669,70.29223003103036,-29.090789390141,-10.925851732966313,48.22530223903881,28.659409736487795,-1.382133956125494,-68.99266983687573,-26.11325000211821,16.484210144416426,-12.031056399472117,-63.99038321223474,12.129028643752141,28.134557460432475,-32.098486427764904,-22.192047653224463
2056,-122.32964077029563,231.79354065904343,97.36271496969911,-15.615500739988509,-21.314554064997292,31.98270460106032,32.17130503129555,10.017087173681762,18.20581823856935,-42.25708385029527,-11.264185471015098,-28.55420574353056,-49.75422101171592,-13.993217089944253,23.03446482432328,9.005024025335741,-16.97959267023994
2057,-42.57115971605392,35.33517978874858,31.73811169963108,-2.2482062464944375,186.81430407607556,-4.459493271244042,2.003357286503461,2.5007396022597095,4.1887291457056515,-22.31532392722383,-1.741059220661169,-13.44051302503158,-9.051840795792408,-0.2161269613064937,9.663823662286514,4.022612328407896,-2.247865874782632
2058,15.538652867527242,85.4379059767151,106.83977653729877,-29.024216461779318,-14.078180392609804,50.65448252150434,28.078405831557934,-15.937682754125863,-69.69864786397005,-27.322639853766333,14.132934387981601,-21.04077041065002,-82.00458737774272,10.448647585398149,28.35371788519834,-32.036844242912366,-23.392294796257097
2059,-137.8853785821181,-10.447467753421112,112.3136107815986,-4.554189762033447,-27.60253076165213,33.6486479599386,18.595939592871726,24.58649783444717,15.415839316978236,-19.757910778966565,-39.9760229898992,-40.69761497266511,-14.702636889912418,5.029585693243855,36.45624507998258,10.337961205858456,-10.87150151234521
