,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16
54,-444.31681756296547,-49.5625735430644,153.89766518824587,-216.5800012402701,259.2612359517532,99.9853751027342,-23.91042864365134,155.01855634560994,-61.451941621176786,-98.6945848533244,274.98530213520803,94.12563540819878,-134.64912397046976,7.556350915894839,-15.58713292596907,-98.59773197022729
55,-919.0266912009025,-235.63592157163538,101.50298956120427,-483.7077670366492,636.6576572400418,214.5611537196598,-81.6315291357606,235.72082284331742,-101.45505936783158,-159.4769336205455,426.84211318630327,189.9535661111325,-286.5065616902661,-3.821158978590659,-100.33104260798581,-93.9216115792698
56,-243.48148463295314,-25.23737051303278,63.69663162681248,-110.15145778814424,149.838476409281,55.2990571362169,0.623505713998557,55.06312009678498,157.57672287007742,-40.747643285946744,115.56551332416093,58.551957790179756,-72.67122027328429,12.67482400423949,-24.207387195289417,-62.42776813791557
58,-696.4528915355228,-71.43846949078521,71.16351423037392,-311.4614129865489,374.3471521911813,167.7793023183726,-35.186989456341514,166.1957351728832,-74.58870950462949,-128.49188974165207,328.8126171003399,147.60460314243855,-104.3892634983556,12.793538219845258,-111.82927238310043,-60.89694811253315
59,-604.6192062940012,-36.815212254203665,57.5189637535858,-315.7137924810495,233.31558111580995,132.7270898180157,-48.926300469177235,148.38214228317264,-68.51794729245721,-100.40292131138423,274.9201112346483,122.38739036572642,-213.48788134263225,9.65699345044089,-78.36130209214267,-109.53650236708526
60,-900.7370756986734,-239.6952199131757,103.18245125561671,-466.65033499478693,599.9628640299582,209.94953550376187,-78.0287633012219,207.2389933657446,-101.77020368810122,-164.0708381894905,418.8364416078459,189.59909261905443,-259.3639135750287,-3.9513848414841486,-97.04334515315793,-85.9187125956428
61,-1003.6682197075874,-62.49657944565048,100.55020477010554,-391.7113126260335,621.9490737006271,251.2255818656591,-63.65071859095603,214.1687107988701,-111.42552781099896,-174.28314337087266,492.55398025515916,93.75590373036268,-320.6646167267658,18.91885703655211,-139.09224665854967,-169.26128902731472
62,-1007.3234771394102,-62.83127942599243,100.8939310434163,-393.2318212915665,621.2133189366398,252.23463531557252,-63.76747769030287,215.33493586325804,-111.42035552039046,-174.51041897067043,494.1192203209408,94.95804763010207,-321.7673411535284,18.726724755596134,-140.09329591117512,-174.8739502784083
63,-1003.6682197075874,-62.49657944565048,100.55020477010554,-391.7113126260335,621.9490737006271,251.2255818656591,-63.65071859095603,214.1687107988701,-111.42552781099896,-174.28314337087266,492.55398025515916,93.75590373036268,-320.6646167267658,18.91885703655211,-139.09224665854967,-169.26128902731472
64,-694.1418061798112,-78.43965803267854,68.02802098320447,-307.8673662916953,400.2127251415492,165.30800032342998,-35.815129383423695,161.56645063077843,-73.3610055034663,-128.46561098627296,360.2813071799868,145.3563093500904,-100.2514424253858,17.09447850211676,-110.41605609262221,-54.51523168040752
65,-729.4409195669349,-243.8143843764158,65.74912320278074,-401.02815808667884,499.8893855084806,153.72312730846235,-53.039594478265066,171.62461901781379,-88.5335555544576,-132.24733132261417,338.4627319744629,105.78292029439618,-246.59219150026212,21.18692247678035,-102.32713157752931,-163.89413724299658
66,-635.7141883889332,-28.07825410999756,60.50229457720251,-316.695850016289,284.6363568071484,140.9520205593925,-49.12679755902676,153.59492282605225,-68.3620838568545,-103.11530985722351,290.0615291016901,135.5252536755508,-217.5440860994807,-0.3588543716846151,-91.98426971018802,-110.01548751911857
67,-556.3267414861162,-42.12416873263831,103.28220105618493,-332.0753207718082,388.87710966752394,145.5489623933229,-42.47768937834805,122.49252421850545,-78.28457632282664,-98.22456381169448,278.38329629260784,105.9090063438933,-176.44721647488024,159.97312562014133,-103.96710436065007,-69.77557615372083
