,chatgpt-4o-latest / gpt-5,chatgpt-4o-latest / gpt-5.2-pro,chatgpt-4o-latest / gpt-5.1-chat-latest,chatgpt-4o-latest / gpt-5.2-chat-latest,chatgpt-4o-latest / gpt-5-mini,chatgpt-4o-latest / gpt-5-nano,gpt-5 / gpt-5.2-pro,gpt-5 / gpt-5.1-chat-latest,gpt-5 / gpt-5.2-chat-latest,gpt-5 / gpt-5-mini,gpt-5 / gpt-5-nano,gpt-5.2-pro / gpt-5.1-chat-latest,gpt-5.2-pro / gpt-5.2-chat-latest,gpt-5.2-pro / gpt-5-mini,gpt-5.2-pro / gpt-5-nano,gpt-5.1-chat-latest / gpt-5.2-chat-latest,gpt-5.1-chat-latest / gpt-5-mini,gpt-5.1-chat-latest / gpt-5-nano,gpt-5.2-chat-latest / gpt-5-mini,gpt-5.2-chat-latest / gpt-5-nano,gpt-5-mini / gpt-5-nano,min,max,1ÇÃå¬êî
1446,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.615532488,1.11E-16,1.11E-16,1.11E-16,0.000384468,0.61514802,1.11E-16,1.11E-16,0.000384468,0.61514802,1.11E-16,0.000384468,0.61514802,0.000384468,0.61514802,0.615532488,1.11E-16,0.615532488,0
1448,0.000384468,0.000384468,0.000384468,0.000384468,0,0.038831219,0,0,0.000384468,0.000384468,0.034986544,0,0.000384468,0.000384468,0.034986544,0.000384468,0.000384468,0.034986544,0.000384468,0.038831219,0.038831219,0,0.038831219,0
1449,0.000384468,0.000384468,0.000384468,0,0,1,0,0,0.000384468,0.000384468,0.996155325,0,0.000384468,0.000384468,0.996155325,0.000384468,0.000384468,0.996155325,0,1,1,0,1,2
1450,0,0.000384468,0.000384468,0.038831219,0.038831219,0.038831219,0.000384468,0.000384468,0.038831219,0.038831219,0.038831219,0.000384468,0.038446751,0.038446751,0.038831219,0.034986544,0.034986544,0.038831219,1.11E-16,0.038831219,0.038831219,0,0.038831219,0
1451,0.000384468,0.000384468,0.788542868,0,0,0.961553249,0,0.784698193,0.000384468,0.000384468,0.942329873,0.784698193,0.000384468,0.000384468,0.942329873,0.788542868,0.788542868,0.615532488,0,0.961553249,0.961553249,0,0.961553249,0
1452,0.000384468,0.000384468,0.000384468,0.000384468,0.031141869,0.038831219,1.11E-16,1.11E-16,1.11E-16,0.034986544,0.034986544,1.11E-16,1.11E-16,0.034986544,0.034986544,1.11E-16,0.034986544,0.034986544,0.034986544,0.034986544,0.038831219,1.11E-16,0.038831219,0
1453,1,0.999615532,1,1,0.996155325,0.961553249,0.942329873,0.034986544,0.923106498,0.976931949,0.980776624,0.996155325,0.000384468,0.031141869,0.038831219,0.976931949,0.999615532,1,0.034986544,0.038831219,0.038831219,0.000384468,1,4
1454,0.038831219,0.996155325,0.038831219,0.000384468,0.000384468,1,0.996155325,0.000384468,0.034986544,0.034986544,0.999615532,1,0.996155325,0.996155325,0.803921569,0.034986544,0.034986544,1,0,1,1,0,1,4
1455,0.038831219,0.038831219,0.038831219,0.000384468,0.038831219,1,0.000384468,0.034986544,0.034986544,0.000384468,0.807381776,0.034986544,0.034986544,0,0.807766244,0.038446751,0.034986544,0.980776624,0.034986544,0.980776624,0.807766244,0,1,1
1456,0.034986544,0.000384468,0.034986544,0.000384468,0.034986544,0.803921569,0.031141869,0,0.031141869,0,0.61514802,0.031141869,0,0.031141869,0.784698193,0.031141869,0,0.61514802,0.031141869,0.784698193,0.61514802,0,0.803921569,0
1457,0.784698193,0.788542868,0.784698193,0.034986544,0.788542868,0.034986544,0.038446751,1.11E-16,0.961553249,0.038446751,0.961553249,0.038446751,0.961553249,1.11E-16,0.961553249,0.961553249,0.038446751,0.961553249,0.961553249,0.038446751,0.961553249,1.11E-16,0.961553249,0
1458,0.803921569,0.803921569,0.807381776,0.803921569,0.803921569,0.803921569,1.11E-16,0.031141869,1.11E-16,0.000384468,0.000384468,0.031141869,1.11E-16,0.000384468,0.000384468,0.031141869,0.034986544,0.034986544,0.000384468,0.000384468,0.000384468,1.11E-16,0.807381776,0
1459,0.788542868,0.788542868,0.788542868,0.034986544,0.980776624,0.999615532,0.000384468,0.000384468,0.61514802,0.996155325,0.980776624,0.000384468,0.615532488,0.996155325,0.980776624,0.615532488,0.976931949,0.961553249,0.980776624,0.996155325,0.000384468,0.000384468,0.999615532,0
1460,0.000384468,0.038446751,0.034986544,0.031141869,0,0.038831219,0.034986544,0.031141869,0.034986544,0.000384468,0.038831219,0.000384468,0.034986544,0.038446751,0.038831219,0.038446751,0.034986544,0.038831219,0.031141869,0.038831219,0.038831219,0,0.038831219,0
1461,0.034986544,0.034986544,0,0.034986544,0.038831219,0.038831219,0.034986544,0.034986544,0.034986544,0.038831219,0.038831219,0.034986544,0,0.038831219,0.038831219,0.034986544,0.038831219,0.038831219,0.038831219,0.038831219,0,0,0.038831219,0
1462,0,0,0.61514802,0.031141869,0,0.807766244,0,0.61514802,0.031141869,0,0.807766244,0.61514802,0.031141869,0,0.807766244,0.784698193,0.61514802,0.961553249,0.031141869,0.807766244,0.807766244,0,0.961553249,0
1463,0.000384468,0.034986544,0.034986544,0.031141869,0.031141869,0.038446751,0.038446751,0.031141869,0.034986544,0.034986544,0.034986544,0.034986544,0.000384468,0.000384468,0.031141869,0.038446751,0.038446751,0.000384468,1.11E-16,0.034986544,0.034986544,1.11E-16,0.038446751,0
1464,0.942329873,1.11E-16,0.61514802,1.11E-16,0.980776624,1,0.942329873,0.788542868,0.942329873,0.038446751,1,0.61514802,1.11E-16,0.980776624,1,0.61514802,0.980776624,1,0.980776624,1,0.961553249,1.11E-16,1,5
